"","date","median","lower_95","upper_95"
"82",2025-12-21,1.06178740008018,1.0383258411928,1.08430435656641
"83",2025-12-22,1.05940999838821,1.0346978430288,1.08221784325723
"84",2025-12-23,1.05676030792148,1.03293066763035,1.08195842629996
"85",2025-12-24,1.0551130689657,1.02972307208224,1.08142877461909
"86",2025-12-25,1.05296577417085,1.02615736300266,1.07980921670772
"87",2025-12-26,1.05109006090302,1.02098367155027,1.08141539775919
"88",2025-12-27,1.05062935738972,1.0157459638143,1.08651563808417
"89",2025-12-28,1.04987455450541,1.01156381986997,1.09089896514848
"90",2025-12-29,1.04922114288684,1.00374099970672,1.09617324284489
"91",2025-12-30,1.04922114288684,1.00374099970672,1.09617324284489
"92",2025-12-31,1.04922114288684,1.00374099970672,1.09617324284489
"93",2026-01-01,1.04922114288684,1.00374099970672,1.09617324284489
