"","date","median","lower_95","upper_95"
"1",2025-10-03,1.74107980759338,1.16470942889026,2.28548573092266
"2",2025-10-04,2.05458165549331,1.6086162394726,2.51291404905632
"3",2025-10-05,1.9610679128362,1.49294692146589,2.58847323399758
"4",2025-10-06,2.14768095751904,1.40651623788888,2.77581683600741
"5",2025-10-07,1.79489006513204,1.43840211076556,2.56884021393214
"6",2025-10-08,1.77178551050746,1.25711054731359,2.3093434287389
"7",2025-10-09,1.53285079296731,1.23846795973782,1.89795023666315
"8",2025-10-10,1.34546212811542,1.02580845884759,1.74768071594693
"9",2025-10-11,1.38187837617916,1.13669542286913,1.66088498921456
"10",2025-10-12,1.38940713596778,1.12975745782396,1.72727276635369
"11",2025-10-13,1.4789867866759,1.22705309765975,1.7704151301098
"12",2025-10-14,1.33191144875146,1.0965867469726,1.65836695553938
"13",2025-10-15,1.33332616512074,1.06572050841192,1.71888726922754
"14",2025-10-16,1.0860055325032,0.90078282265703,1.37270371725915
"15",2025-10-17,1.0146651832116,0.858451279961741,1.27464989322387
"16",2025-10-18,0.962781830330123,0.784251428226353,1.17507054597087
"17",2025-10-19,1.01069256917453,0.768529822951702,1.30516807802822
"18",2025-10-20,1.27882425197786,0.989320597675136,1.56720314897882
"19",2025-10-21,1.4260514114413,1.04510139886293,1.81115651058047
"20",2025-10-22,1.25116823347534,1.04611260005565,1.62203085003677
"21",2025-10-23,1.12661198909783,0.925622195356635,1.34707888552565
"22",2025-10-24,0.963779747340226,0.702801269687591,1.16604870495749
"23",2025-10-25,1.10918777127057,0.932941065250842,1.39825360383002
"24",2025-10-26,1.05890141170506,0.837345364136333,1.32055309566256
"25",2025-10-27,1.2490254481283,1.01745727999679,1.46247309694394
"26",2025-10-28,1.35229702955913,1.1380508014772,1.66751422939207
"27",2025-10-29,1.34869872645298,1.10817642892146,1.66139890120501
"28",2025-10-30,1.25486449795541,0.993525853852686,1.49935180744502
"29",2025-10-31,1.05264164963935,0.834921636926376,1.24937091059681
"30",2025-11-01,1.19581130820534,0.989304331317357,1.40650868168712
"31",2025-11-02,1.13183003487643,1.00068414296988,1.32167428224296
"32",2025-11-03,1.10982480497577,0.98619178934582,1.29095788644937
"33",2025-11-04,1.16266222072277,1.01351831903155,1.38279442028371
"34",2025-11-05,1.38244951819145,1.13597892041783,1.68897812555043
"35",2025-11-06,1.36790908345328,1.22193960248222,1.55303678850365
"36",2025-11-07,1.10670739018333,0.864830967719705,1.38799648509103
"37",2025-11-08,0.930323828928624,0.767440621294081,1.09109953808479
"38",2025-11-09,1.06884216343147,0.84217762609111,1.32446851406392
"39",2025-11-10,1.12936674427907,0.936656075373717,1.40919228363476
"40",2025-11-11,1.40744359237158,1.1411247711137,1.62377933023588
"41",2025-11-12,1.36250196894118,1.14303620413403,1.62475476642571
"42",2025-11-13,1.07182429896781,0.864133211810979,1.34518802230836
"43",2025-11-14,1.11159412439719,0.955469386869424,1.35824795237028
"44",2025-11-15,1.14694391491874,0.996113611561331,1.36202467447624
"45",2025-11-16,1.04391750985496,0.877054637184858,1.17088814095543
"46",2025-11-17,1.16812751560885,0.903493643612593,1.35298824854816
"47",2025-11-18,1.36972916477276,1.13380266653171,1.69209693253948
"48",2025-11-19,1.20722179264366,1.05825767550436,1.47263897034535
"49",2025-11-20,1.22484287921168,1.01690148815083,1.48217075862923
"50",2025-11-21,1.11665787998534,0.982069961928918,1.23339168914696
"51",2025-11-22,0.98436315291355,0.870107178930534,1.17750290257243
"52",2025-11-23,1.0064354391655,0.892865632756276,1.11618230160057
"53",2025-11-24,1.05977128523742,0.903794420105919,1.28119719267115
"54",2025-11-25,1.2597286603738,1.1108687019971,1.37066854871727
"55",2025-11-26,1.52599812594726,1.34203063140892,1.74931038617331
"56",2025-11-27,1.2630388229314,1.14389566407042,1.46414127674604
"57",2025-11-28,1.03285966331902,0.859798768548505,1.20413973075883
"58",2025-11-29,1.15316225870679,1.03384957766339,1.26822826501677
"59",2025-11-30,0.893974926073711,0.787385111094749,1.05290341330293
"60",2025-12-01,0.981822520266831,0.83377130873866,1.2496396781249
"61",2025-12-02,1.46907115289773,1.3007652155177,1.62033036351642
"62",2025-12-03,1.25835937776404,1.08951625377167,1.46872681741475
"63",2025-12-04,1.16358333105448,0.984463998557815,1.29880715036092
"64",2025-12-05,1.24074414407274,1.12490189857296,1.43149145112746
"65",2025-12-06,0.915917497085614,0.793481878578692,1.06351621900448
"66",2025-12-07,0.890975138369604,0.748171947395325,0.966825839432563
"67",2025-12-08,0.965982504576751,0.844682621141772,1.17538646768927
"68",2025-12-09,1.50561938372088,1.3190543508865,1.64193674003688
"69",2025-12-10,1.33483303476667,1.18042442772507,1.62824045124473
"70",2025-12-11,1.17900083620723,1.02737580419238,1.36430647717091
"71",2025-12-12,1.08993472548028,0.971937119158386,1.19119476397329
"72",2025-12-13,1.01807014040938,0.799863341012047,1.10675428033378
"73",2025-12-14,0.91347829901866,0.817620872439689,1.07716963439054
"74",2025-12-15,0.987859662570014,0.747920803848117,1.15671059412688
"75",2025-12-16,1.29061871405838,1.14648378871353,1.5260829492871
"76",2025-12-17,1.35570659760277,1.21752297605375,1.56235798918807
"77",2025-12-18,1.1436454055326,1.00521212481864,1.39466354665632
"78",2025-12-19,0.978213452509208,0.729524366182331,1.12202245952137
"79",2025-12-20,1.03981599590381,0.83186121474142,1.14947712760169
"80",2025-12-21,1.00255700529014,0.812242995840241,1.1204542180086
"81",2025-12-22,0.878223571628507,0.773293799599719,1.10561277512852
